userid,tmstmp,type
85,2014-02-22 12:06:12,mobile
302,2014-02-22 12:09:09,mobile
295,2014-02-22 12:09:55,mobile
177,2014-02-22 12:12:22,web
515,2014-02-22 12:16:26,mobile
579,2014-02-22 12:20:14,mobile
764,2014-02-22 12:31:52,web
799,2014-02-22 12:37:45,mobile
875,2014-02-22 12:46:23,web
421,2014-02-22 12:52:09,mobile
574,2014-02-22 12:54:01,mobile
206,2014-02-22 12:58:33,mobile
720,2014-02-22 13:02:34,web
706,2014-02-22 13:05:18,mobile
351,2014-02-22 13:21:17,web
17,2014-02-22 13:24:20,mobile
842,2014-02-22 13:25:53,mobile
203,2014-02-22 13:30:49,mobile
32,2014-02-22 13:33:22,mobile
703,2014-02-22 13:34:25,web
649,2014-02-22 13:47:58,web
35,2014-02-22 13:52:51,web
324,2014-02-22 13:56:46,mobile
579,2014-02-22 14:06:58,web
221,2014-02-22 14:07:33,mobile
287,2014-02-22 14:10:12,web
205,2014-02-22 14:29:23,mobile
978,2014-02-22 14:29:58,mobile
135,2014-02-22 14:32:34,mobile
998,2014-02-22 14:36:40,mobile
831,2014-02-22 14:38:47,mobile
545,2014-02-22 14:46:05,web
803,2014-02-22 14:51:25,web
494,2014-02-22 14:54:31,mobile
13,2014-02-22 14:54:52,web
769,2014-02-22 15:07:46,mobile
684,2014-02-22 15:08:13,mobile
760,2014-02-22 15:17:06,web
267,2014-02-22 15:19:05,mobile
221,2014-02-22 15:21:17,mobile
239,2014-02-22 15:29:22,mobile
936,2014-02-22 15:29:35,mobile
688,2014-02-22 15:39:55,mobile
57,2014-02-22 15:41:23,mobile
81,2014-02-22 15:44:32,mobile
769,2014-02-22 15:46:38,web
830,2014-02-22 15:49:06,mobile
221,2014-02-22 15:50:09,mobile
123,2014-02-22 15:52:00,mobile
645,2014-02-22 16:03:29,mobile
549,2014-02-22 16:09:28,mobile
308,2014-02-22 16:11:12,mobile
768,2014-02-22 16:22:06,mobile
581,2014-02-22 16:22:45,web
366,2014-02-22 16:33:10,web
107,2014-02-22 16:48:17,mobile
295,2014-02-22 16:49:35,web
302,2014-02-22 16:53:10,mobile
425,2014-02-22 17:07:10,web
955,2014-02-22 17:13:24,mobile
252,2014-02-22 17:18:42,mobile
561,2014-02-22 17:21:55,mobile
824,2014-02-22 17:24:57,mobile
81,2014-02-22 17:26:17,mobile
350,2014-02-22 17:29:25,mobile
727,2014-02-22 17:30:28,web
435,2014-02-22 17:37:19,web
768,2014-02-22 17:45:32,mobile
57,2014-02-22 17:47:40,mobile
841,2014-02-22 17:50:57,mobile
48,2014-02-22 17:52:23,mobile
829,2014-02-22 17:54:55,web
715,2014-02-22 18:15:30,mobile
36,2014-02-22 18:25:52,mobile
626,2014-02-22 18:34:38,web
26,2014-02-22 18:38:22,mobile
786,2014-02-22 18:49:53,mobile
531,2014-02-22 18:55:48,mobile
946,2014-02-22 19:00:48,web
772,2014-02-22 19:01:38,web
176,2014-02-22 19:05:47,web
390,2014-02-22 19:14:40,mobile
459,2014-02-22 19:19:43,web
498,2014-02-22 19:19:44,web
7,2014-02-22 19:37:33,web
355,2014-02-22 19:40:05,mobile
869,2014-02-22 19:53:11,mobile
230,2014-02-22 20:02:59,mobile
376,2014-02-22 20:08:58,mobile
2,2014-02-22 20:15:17,mobile
678,2014-02-22 20:22:26,mobile
390,2014-02-22 20:22:49,web
5,2014-02-22 20:24:13,web
946,2014-02-22 20:29:17,mobile
161,2014-02-22 20:33:11,mobile
726,2014-02-22 20:33:30,mobile
567,2014-02-22 20:37:37,mobile
720,2014-02-22 20:49:06,web
722,2014-02-22 20:52:05,mobile
669,2014-02-22 21:06:00,mobile
158,2014-02-22 21:07:49,mobile
147,2014-02-22 21:14:45,mobile
782,2014-02-22 21:19:04,web
538,2014-02-22 21:23:36,mobile
847,2014-02-22 21:24:35,mobile
264,2014-02-22 21:26:47,mobile
715,2014-02-22 21:27:36,mobile
518,2014-02-22 21:31:08,web
135,2014-02-22 21:31:24,mobile
519,2014-02-22 21:37:24,web
35,2014-02-22 21:38:17,mobile
617,2014-02-22 21:40:14,web
283,2014-02-22 21:46:01,web
179,2014-02-22 21:48:56,web
335,2014-02-22 21:53:03,mobile
909,2014-02-22 21:53:24,mobile
324,2014-02-22 22:02:35,mobile
904,2014-02-22 22:03:40,web
938,2014-02-22 22:04:00,mobile
51,2014-02-22 22:04:56,web
955,2014-02-22 22:17:52,mobile
520,2014-02-22 22:19:01,web
781,2014-02-22 22:22:29,web
703,2014-02-22 22:33:32,mobile
819,2014-02-22 22:39:01,mobile
72,2014-02-22 22:42:28,mobile
356,2014-02-22 22:57:39,mobile
326,2014-02-22 23:03:01,mobile
551,2014-02-22 23:06:47,web
933,2014-02-22 23:07:08,web
678,2014-02-22 23:13:05,mobile
339,2014-02-22 23:16:07,mobile
361,2014-02-22 23:22:41,mobile
533,2014-02-22 23:32:16,mobile
29,2014-02-22 23:35:23,mobile
265,2014-02-22 23:36:27,mobile
472,2014-02-22 23:36:48,web
972,2014-02-22 23:43:50,mobile
416,2014-02-22 23:53:54,mobile
782,2014-02-23 00:00:38,mobile
11,2014-02-23 00:02:07,mobile
722,2014-02-23 00:09:07,mobile
7,2014-02-23 00:10:41,mobile
544,2014-02-23 00:22:05,mobile
517,2014-02-23 00:29:22,mobile
845,2014-02-23 00:30:15,web
841,2014-02-23 00:39:04,mobile
851,2014-02-23 00:40:27,mobile
560,2014-02-23 00:41:51,web
533,2014-02-23 00:47:03,mobile
144,2014-02-23 00:47:48,mobile
199,2014-02-23 00:52:35,mobile
677,2014-02-23 00:56:28,mobile
433,2014-02-23 00:58:21,mobile
348,2014-02-23 01:07:52,web
963,2014-02-23 01:13:30,mobile
278,2014-02-23 01:15:03,mobile
160,2014-02-23 01:20:13,web
471,2014-02-23 01:20:52,web
118,2014-02-23 01:25:52,mobile
253,2014-02-23 01:26:45,mobile
337,2014-02-23 01:35:55,mobile
515,2014-02-23 01:36:59,mobile
409,2014-02-23 01:43:28,web
596,2014-02-23 01:49:57,mobile
218,2014-02-23 01:56:09,mobile
752,2014-02-23 01:59:53,mobile
677,2014-02-23 02:06:54,web
853,2014-02-23 02:08:01,mobile
11,2014-02-23 02:09:23,mobile
533,2014-02-23 02:10:59,mobile
890,2014-02-23 02:13:28,web
750,2014-02-23 02:17:24,mobile
926,2014-02-23 02:25:51,mobile
823,2014-02-23 02:27:09,mobile
44,2014-02-23 02:30:04,mobile
2,2014-02-23 02:34:08,mobile
238,2014-02-23 02:34:31,web
849,2014-02-23 02:34:34,web
658,2014-02-23 02:34:50,mobile
459,2014-02-23 02:37:44,web
632,2014-02-23 02:39:20,mobile
58,2014-02-23 02:44:50,web
72,2014-02-23 02:45:13,web
705,2014-02-23 02:48:40,web
715,2014-02-23 02:51:50,mobile
764,2014-02-23 02:54:30,web
244,2014-02-23 02:55:35,mobile
924,2014-02-23 02:56:04,web
241,2014-02-23 02:56:12,mobile
531,2014-02-23 02:58:08,mobile
912,2014-02-23 02:59:05,mobile
444,2014-02-23 03:00:51,web
163,2014-02-23 03:00:57,web
284,2014-02-23 03:03:15,mobile
779,2014-02-23 03:12:13,mobile
305,2014-02-23 03:20:17,mobile
768,2014-02-23 03:29:42,mobile
517,2014-02-23 03:30:50,mobile
808,2014-02-23 03:32:47,mobile
921,2014-02-23 03:33:46,mobile
95,2014-02-23 03:37:38,mobile
135,2014-02-23 03:39:29,mobile
529,2014-02-23 03:41:25,mobile
794,2014-02-23 03:41:29,mobile
296,2014-02-23 03:46:11,mobile
414,2014-02-23 04:00:02,web
481,2014-02-23 04:04:08,mobile
497,2014-02-23 04:13:01,mobile
596,2014-02-23 04:14:18,mobile
777,2014-02-23 04:29:14,web
461,2014-02-23 04:29:25,mobile
804,2014-02-23 04:31:52,mobile
978,2014-02-23 04:43:25,mobile
976,2014-02-23 04:48:41,mobile
374,2014-02-23 04:55:43,mobile
945,2014-02-23 04:57:30,mobile
366,2014-02-23 04:57:50,mobile
64,2014-02-23 05:04:01,mobile
356,2014-02-23 05:05:45,web
613,2014-02-23 05:08:50,web
853,2014-02-23 05:12:26,mobile
508,2014-02-23 05:14:19,mobile
716,2014-02-23 05:17:28,web
430,2014-02-23 05:19:23,mobile
272,2014-02-23 05:25:53,mobile
39,2014-02-23 05:35:06,mobile
340,2014-02-23 05:37:25,mobile
293,2014-02-23 05:42:03,web
416,2014-02-23 05:42:57,web
206,2014-02-23 05:43:02,mobile
171,2014-02-23 05:45:41,mobile
862,2014-02-23 05:46:52,mobile
345,2014-02-23 05:53:46,mobile
200,2014-02-23 06:05:55,mobile
766,2014-02-23 06:06:59,mobile
422,2014-02-23 06:07:02,mobile
239,2014-02-23 06:12:16,mobile
930,2014-02-23 06:16:29,mobile
981,2014-02-23 06:17:04,web
335,2014-02-23 06:28:22,mobile
459,2014-02-23 06:28:27,mobile
575,2014-02-23 06:35:59,mobile
335,2014-02-23 06:52:24,mobile
890,2014-02-23 06:53:26,mobile
809,2014-02-23 07:11:31,mobile
971,2014-02-23 07:13:51,web
243,2014-02-23 07:24:49,mobile
337,2014-02-23 07:26:41,mobile
501,2014-02-23 07:31:55,web
182,2014-02-23 07:35:32,mobile
573,2014-02-23 07:42:15,web
356,2014-02-23 07:48:42,web
3,2014-02-23 07:48:54,web
512,2014-02-23 07:50:58,mobile
467,2014-02-23 08:04:37,mobile
578,2014-02-23 08:14:00,web
990,2014-02-23 08:31:15,mobile
475,2014-02-23 08:31:18,web
593,2014-02-23 08:34:50,mobile
471,2014-02-23 08:36:39,web
315,2014-02-23 08:38:50,web
562,2014-02-23 08:39:32,mobile
628,2014-02-23 08:44:35,mobile
730,2014-02-23 08:58:52,mobile
743,2014-02-23 08:59:04,web
325,2014-02-23 09:05:19,mobile
923,2014-02-23 09:07:25,web
154,2014-02-23 09:10:44,mobile
844,2014-02-23 09:15:56,mobile
491,2014-02-23 09:16:51,web
175,2014-02-23 09:25:44,web
459,2014-02-23 09:31:01,mobile
376,2014-02-23 09:31:35,mobile
579,2014-02-23 09:36:22,mobile
783,2014-02-23 09:38:48,mobile
844,2014-02-23 09:39:36,mobile
362,2014-02-23 09:41:13,mobile
259,2014-02-23 09:50:46,web
816,2014-02-23 09:55:08,mobile
688,2014-02-23 09:55:17,mobile
262,2014-02-23 10:05:39,mobile
614,2014-02-23 10:09:30,mobile
508,2014-02-23 10:11:18,mobile
603,2014-02-23 10:27:14,web
841,2014-02-23 10:32:12,mobile
297,2014-02-23 10:33:40,mobile
610,2014-02-23 10:36:32,mobile
963,2014-02-23 10:38:25,mobile
185,2014-02-23 10:39:23,mobile
795,2014-02-23 10:55:26,mobile
908,2014-02-23 11:06:37,mobile
959,2014-02-23 11:08:04,web
264,2014-02-23 11:08:11,web
12,2014-02-23 11:13:56,mobile
417,2014-02-23 11:22:17,mobile
415,2014-02-23 11:25:09,mobile
600,2014-02-23 11:25:45,mobile
583,2014-02-23 11:26:28,mobile
100,2014-02-23 11:27:18,web
421,2014-02-23 11:53:27,mobile
500,2014-02-23 11:54:06,web
772,2014-02-23 11:58:25,web
707,2014-02-23 12:01:53,web
562,2014-02-23 12:03:07,mobile
999,2014-02-23 12:04:28,mobile
554,2014-02-23 12:08:37,mobile
479,2014-02-23 12:08:48,web
584,2014-02-23 12:11:50,mobile
559,2014-02-23 12:13:24,mobile
958,2014-02-23 12:15:42,mobile
80,2014-02-23 12:25:35,mobile
599,2014-02-23 12:27:46,mobile
722,2014-02-23 12:34:56,mobile
152,2014-02-23 12:35:34,mobile
630,2014-02-23 12:44:50,mobile
984,2014-02-23 12:50:18,mobile
302,2014-02-23 12:50:43,web
56,2014-02-23 12:58:26,mobile
345,2014-02-23 13:00:20,mobile
224,2014-02-23 13:08:06,web
960,2014-02-23 13:12:14,web
923,2014-02-23 13:13:16,web
161,2014-02-23 13:17:48,mobile
239,2014-02-23 13:23:10,web
471,2014-02-23 13:42:12,mobile
174,2014-02-23 13:49:43,web
706,2014-02-23 13:54:01,web
677,2014-02-23 13:55:12,mobile
67,2014-02-23 13:59:34,mobile
796,2014-02-23 14:01:24,mobile
309,2014-02-23 14:01:50,web
219,2014-02-23 14:04:29,mobile
457,2014-02-23 14:05:24,mobile
764,2014-02-23 14:05:49,mobile
15,2014-02-23 14:07:02,web
118,2014-02-23 14:10:57,mobile
799,2014-02-23 14:12:54,web
125,2014-02-23 14:14:41,mobile
164,2014-02-23 14:15:46,web
701,2014-02-23 14:16:02,mobile
747,2014-02-23 14:17:55,mobile
457,2014-02-23 14:22:03,mobile
34,2014-02-23 14:26:12,mobile
435,2014-02-23 14:29:06,mobile
442,2014-02-23 14:36:12,mobile
758,2014-02-23 14:39:58,mobile
603,2014-02-23 14:52:41,mobile
502,2014-02-23 14:57:10,mobile
553,2014-02-23 15:01:47,mobile
724,2014-02-23 15:05:58,web
990,2014-02-23 15:08:13,mobile
431,2014-02-23 15:08:23,mobile
718,2014-02-23 15:08:34,web
592,2014-02-23 15:08:49,mobile
370,2014-02-23 15:09:40,mobile
859,2014-02-23 15:10:38,web
793,2014-02-23 15:24:31,mobile
302,2014-02-23 15:24:56,mobile
315,2014-02-23 15:31:00,mobile
559,2014-02-23 15:31:21,mobile
619,2014-02-23 15:32:24,mobile
374,2014-02-23 15:39:24,mobile
903,2014-02-23 15:49:00,web
673,2014-02-23 15:50:24,mobile
500,2014-02-23 15:51:12,mobile
614,2014-02-23 15:52:08,mobile
176,2014-02-23 15:54:06,mobile
351,2014-02-23 15:59:46,web
700,2014-02-23 16:07:45,web
72,2014-02-23 16:08:02,mobile
262,2014-02-23 16:08:32,mobile
918,2014-02-23 16:17:07,mobile
998,2014-02-23 16:22:20,mobile
54,2014-02-23 16:31:12,mobile
771,2014-02-23 16:33:59,web
510,2014-02-23 16:34:11,mobile
470,2014-02-23 16:45:46,mobile
652,2014-02-23 16:48:31,web
841,2014-02-23 16:53:01,mobile
885,2014-02-23 16:53:57,web
13,2014-02-23 16:59:20,web
936,2014-02-23 17:00:33,mobile
245,2014-02-23 17:08:52,mobile
524,2014-02-23 17:20:21,mobile
133,2014-02-23 17:23:08,mobile
995,2014-02-23 17:24:51,mobile
743,2014-02-23 17:32:55,mobile
431,2014-02-23 17:38:08,mobile
979,2014-02-23 17:38:54,mobile
532,2014-02-23 17:39:31,mobile
703,2014-02-23 17:44:20,mobile
471,2014-02-23 17:47:39,mobile
590,2014-02-23 17:52:17,web
677,2014-02-23 17:58:12,web
562,2014-02-23 18:03:06,web
959,2014-02-23 18:06:03,mobile
594,2014-02-23 18:19:10,mobile
734,2014-02-23 18:22:27,mobile
213,2014-02-23 18:23:12,web
413,2014-02-23 18:23:55,web
332,2014-02-23 18:24:27,mobile
295,2014-02-23 18:26:25,web
677,2014-02-23 18:50:12,mobile
185,2014-02-23 18:51:22,mobile
657,2014-02-23 19:04:42,mobile
795,2014-02-23 19:10:47,web
396,2014-02-23 19:13:14,mobile
413,2014-02-23 19:18:41,mobile
374,2014-02-23 19:24:15,mobile
417,2014-02-23 19:25:44,mobile
346,2014-02-23 19:27:41,mobile
959,2014-02-23 19:28:38,web
567,2014-02-23 19:35:29,mobile
779,2014-02-23 19:35:55,web
374,2014-02-23 19:36:21,web
21,2014-02-23 19:37:53,web
296,2014-02-23 19:41:45,mobile
304,2014-02-23 20:03:30,web
916,2014-02-23 20:12:22,mobile
1,2014-02-23 20:16:04,mobile
638,2014-02-23 20:21:01,web
927,2014-02-23 20:21:20,mobile
329,2014-02-23 20:23:52,mobile
515,2014-02-23 20:38:06,web
525,2014-02-23 20:50:17,mobile
930,2014-02-23 20:52:00,mobile
454,2014-02-23 20:54:38,mobile
587,2014-02-23 20:56:22,mobile
796,2014-02-23 21:09:03,web
909,2014-02-23 21:23:11,mobile
531,2014-02-23 21:27:21,web
265,2014-02-23 21:27:31,web
127,2014-02-23 21:31:21,mobile
574,2014-02-23 21:32:56,mobile
522,2014-02-23 21:35:16,web
231,2014-02-23 21:39:46,web
206,2014-02-23 21:44:33,mobile
63,2014-02-23 21:48:45,web
466,2014-02-23 21:57:30,web
559,2014-02-23 21:59:55,web
602,2014-02-23 22:03:53,web
965,2014-02-23 22:11:23,mobile
715,2014-02-23 22:32:31,mobile
621,2014-02-23 22:37:16,web
648,2014-02-23 22:38:10,mobile
782,2014-02-23 22:48:52,mobile
695,2014-02-23 22:50:56,mobile
799,2014-02-23 22:56:48,mobile
403,2014-02-23 22:57:36,web
996,2014-02-23 22:57:41,web
502,2014-02-23 23:04:36,mobile
424,2014-02-23 23:16:39,mobile
653,2014-02-23 23:18:10,mobile
943,2014-02-23 23:26:06,mobile
173,2014-02-23 23:26:07,mobile
692,2014-02-23 23:42:22,mobile
923,2014-02-23 23:44:35,web
162,2014-02-23 23:45:53,mobile
433,2014-02-23 23:50:27,mobile
183,2014-02-23 23:51:10,mobile
551,2014-02-23 23:55:15,mobile
306,2014-02-23 23:59:46,mobile
267,2014-02-24 00:06:56,web
782,2014-02-24 00:08:44,mobile
963,2014-02-24 00:17:36,mobile
570,2014-02-24 00:19:04,mobile
331,2014-02-24 00:25:18,mobile
804,2014-02-24 00:25:59,mobile
249,2014-02-24 00:27:51,web
572,2014-02-24 00:33:54,mobile
978,2014-02-24 00:34:24,mobile
9,2014-02-24 00:38:32,mobile
115,2014-02-24 00:40:51,mobile
732,2014-02-24 00:49:12,mobile
990,2014-02-24 00:55:01,mobile
654,2014-02-24 00:55:24,mobile
161,2014-02-24 01:07:06,mobile
581,2014-02-24 01:13:49,mobile
21,2014-02-24 01:15:54,web
551,2014-02-24 01:19:19,mobile
144,2014-02-24 01:25:13,mobile
180,2014-02-24 01:28:43,mobile
75,2014-02-24 01:37:57,web
15,2014-02-24 01:47:35,mobile
700,2014-02-24 01:51:52,mobile
135,2014-02-24 01:55:51,mobile
926,2014-02-24 01:59:21,mobile
118,2014-02-24 02:17:04,mobile
423,2014-02-24 02:25:53,web
149,2014-02-24 02:26:41,mobile
526,2014-02-24 02:29:08,mobile
304,2014-02-24 02:35:00,mobile
891,2014-02-24 02:39:20,mobile
36,2014-02-24 03:03:51,mobile
397,2014-02-24 03:11:13,mobile
460,2014-02-24 03:15:42,mobile
573,2014-02-24 03:22:02,mobile
684,2014-02-24 03:45:35,web
182,2014-02-24 03:46:43,mobile
570,2014-02-24 03:46:49,mobile
555,2014-02-24 03:57:39,mobile
735,2014-02-24 03:58:40,mobile
309,2014-02-24 04:02:25,mobile
963,2014-02-24 04:03:30,mobile
548,2014-02-24 04:13:55,web
552,2014-02-24 04:19:57,mobile
509,2014-02-24 04:20:22,web
984,2014-02-24 04:50:23,web
274,2014-02-24 04:51:51,mobile
831,2014-02-24 04:52:00,mobile
533,2014-02-24 05:03:44,web
943,2014-02-24 05:04:28,mobile
660,2014-02-24 05:15:03,web
118,2014-02-24 05:17:26,web
182,2014-02-24 05:20:48,mobile
417,2014-02-24 05:22:07,mobile
410,2014-02-24 05:28:24,mobile
75,2014-02-24 05:33:04,mobile
109,2014-02-24 05:34:58,mobile
393,2014-02-24 05:40:05,mobile
224,2014-02-24 05:42:39,mobile
508,2014-02-24 05:45:30,mobile
954,2014-02-24 05:45:44,mobile
896,2014-02-24 05:47:20,mobile
845,2014-02-24 06:02:01,mobile
265,2014-02-24 06:02:47,mobile
963,2014-02-24 06:05:12,mobile
538,2014-02-24 06:07:23,mobile
954,2014-02-24 06:07:51,mobile
50,2014-02-24 06:10:03,mobile
751,2014-02-24 06:11:14,mobile
378,2014-02-24 06:43:44,mobile
951,2014-02-24 06:53:20,mobile
364,2014-02-24 06:56:05,web
908,2014-02-24 06:59:51,web
760,2014-02-24 07:00:12,web
650,2014-02-24 07:01:46,mobile
830,2014-02-24 07:02:22,mobile
601,2014-02-24 07:05:46,mobile
81,2014-02-24 07:07:02,web
909,2014-02-24 07:10:29,web
16,2014-02-24 07:15:14,mobile
379,2014-02-24 07:20:05,mobile
700,2014-02-24 07:22:54,mobile
304,2014-02-24 07:50:43,web
182,2014-02-24 07:57:38,mobile
885,2014-02-24 08:13:35,mobile
653,2014-02-24 08:16:47,mobile
767,2014-02-24 08:21:37,web
354,2014-02-24 08:26:38,mobile
345,2014-02-24 08:39:02,mobile
428,2014-02-24 08:56:51,web
817,2014-02-24 08:59:46,mobile
718,2014-02-24 09:16:02,mobile
571,2014-02-24 09:17:12,mobile
630,2014-02-24 09:28:54,mobile
363,2014-02-24 09:35:13,mobile
280,2014-02-24 09:41:39,mobile
908,2014-02-24 09:41:59,mobile
103,2014-02-24 09:43:55,mobile
188,2014-02-24 09:46:03,mobile
492,2014-02-24 09:46:15,mobile
996,2014-02-24 09:50:26,mobile
767,2014-02-24 10:04:55,mobile
914,2014-02-24 10:05:39,mobile
769,2014-02-24 10:05:42,mobile
610,2014-02-24 10:11:48,mobile
278,2014-02-24 10:12:12,web
635,2014-02-24 10:12:26,mobile
760,2014-02-24 10:19:52,web
23,2014-02-24 10:21:42,web
991,2014-02-24 10:26:14,mobile
554,2014-02-24 10:28:39,mobile
276,2014-02-24 10:28:57,mobile
494,2014-02-24 10:31:18,mobile
517,2014-02-24 10:37:53,mobile
112,2014-02-24 10:50:50,mobile
576,2014-02-24 10:52:39,mobile
745,2014-02-24 10:55:06,mobile
54,2014-02-24 11:03:15,web
898,2014-02-24 11:08:30,mobile
585,2014-02-24 11:17:16,web
249,2014-02-24 11:19:24,web
327,2014-02-24 11:20:22,mobile
678,2014-02-24 11:25:30,mobile
992,2014-02-24 11:26:30,web
945,2014-02-24 11:26:56,mobile
910,2014-02-24 11:28:41,mobile
95,2014-02-24 11:30:10,mobile
844,2014-02-24 11:33:59,mobile
924,2014-02-24 11:36:01,web
828,2014-02-24 11:44:16,mobile
963,2014-02-24 11:46:12,mobile
529,2014-02-24 11:50:04,mobile
915,2014-02-24 11:50:13,web
764,2014-02-24 11:55:12,mobile
770,2014-02-24 11:57:56,mobile
403,2014-02-24 11:59:06,mobile
799,2014-02-24 11:59:15,mobile
273,2014-02-24 12:04:46,mobile
597,2014-02-24 12:14:33,mobile
355,2014-02-24 12:14:50,web
533,2014-02-24 12:17:31,mobile
495,2014-02-24 12:28:23,mobile
764,2014-02-24 12:29:35,web
23,2014-02-24 12:34:58,mobile
515,2014-02-24 12:36:59,mobile
226,2014-02-24 12:39:31,mobile
425,2014-02-24 12:45:40,mobile
219,2014-02-24 12:45:45,mobile
91,2014-02-24 12:46:51,mobile
64,2014-02-24 12:49:55,mobile
49,2014-02-24 12:52:45,mobile
782,2014-02-24 12:54:15,web
415,2014-02-24 12:56:08,mobile
877,2014-02-24 12:58:18,mobile
732,2014-02-24 12:59:44,mobile
549,2014-02-24 13:07:16,mobile
924,2014-02-24 13:09:57,mobile
609,2014-02-24 13:13:20,web
925,2014-02-24 13:24:42,web
679,2014-02-24 13:37:17,mobile
417,2014-02-24 13:39:11,mobile
398,2014-02-24 13:45:06,web
295,2014-02-24 13:46:01,mobile
101,2014-02-24 14:09:24,web
307,2014-02-24 14:11:03,mobile
474,2014-02-24 14:28:14,mobile
948,2014-02-24 14:30:39,web
579,2014-02-24 14:40:14,web
944,2014-02-24 14:40:54,mobile
587,2014-02-24 14:41:56,mobile
5,2014-02-24 14:44:19,mobile
860,2014-02-24 14:45:23,mobile
87,2014-02-24 14:48:22,mobile
600,2014-02-24 14:50:18,web
3,2014-02-24 15:11:42,mobile
678,2014-02-24 15:17:43,mobile
745,2014-02-24 15:23:17,mobile
374,2014-02-24 15:37:42,mobile
751,2014-02-24 15:39:33,mobile
417,2014-02-24 15:40:04,mobile
427,2014-02-24 15:41:44,mobile
136,2014-02-24 15:51:35,mobile
879,2014-02-24 15:55:47,web
925,2014-02-24 15:57:48,web
713,2014-02-24 15:58:44,mobile
109,2014-02-24 15:59:13,mobile
360,2014-02-24 16:06:25,mobile
111,2014-02-24 16:07:13,mobile
520,2014-02-24 16:08:22,mobile
928,2014-02-24 16:33:27,mobile
928,2014-02-24 16:45:12,mobile
344,2014-02-24 16:53:06,mobile
667,2014-02-24 17:04:43,mobile
614,2014-02-24 17:13:56,web
98,2014-02-24 17:15:45,mobile
440,2014-02-24 17:17:56,mobile
225,2014-02-24 17:31:37,mobile
364,2014-02-24 17:37:25,mobile
515,2014-02-24 17:40:14,mobile
535,2014-02-24 17:49:11,mobile
774,2014-02-24 17:49:23,mobile
883,2014-02-24 17:57:12,mobile
769,2014-02-24 18:00:59,web
678,2014-02-24 18:05:47,mobile
161,2014-02-24 18:27:32,mobile
667,2014-02-24 18:28:43,mobile
0,2014-02-24 18:41:15,mobile
2,2014-02-24 18:43:25,web
184,2014-02-24 18:47:55,mobile
240,2014-02-24 18:48:30,mobile
468,2014-02-24 18:51:16,web
1,2014-02-24 18:51:39,mobile
736,2014-02-24 18:56:09,mobile
139,2014-02-24 19:01:28,mobile
717,2014-02-24 19:09:09,web
690,2014-02-24 19:15:59,web
335,2014-02-24 19:17:06,web
345,2014-02-24 19:33:19,mobile
192,2014-02-24 19:36:44,web
692,2014-02-24 19:55:32,mobile
283,2014-02-24 20:00:57,web
249,2014-02-24 20:02:47,web
37,2014-02-24 20:05:14,web
653,2014-02-24 20:21:19,mobile
758,2014-02-24 20:30:23,mobile
98,2014-02-24 20:34:38,mobile
715,2014-02-24 20:35:47,mobile
129,2014-02-24 20:36:04,web
933,2014-02-24 20:37:39,mobile
224,2014-02-24 20:41:34,mobile
660,2014-02-24 20:43:44,mobile
521,2014-02-24 20:44:54,mobile
330,2014-02-24 20:52:33,mobile
760,2014-02-24 20:54:02,mobile
139,2014-02-24 20:54:10,mobile
909,2014-02-24 21:00:37,mobile
955,2014-02-24 21:02:28,mobile
916,2014-02-24 21:18:54,mobile
703,2014-02-24 21:20:34,web
896,2014-02-24 21:26:30,web
963,2014-02-24 21:26:46,mobile
766,2014-02-24 21:31:14,web
155,2014-02-24 21:33:50,mobile
454,2014-02-24 21:35:37,web
343,2014-02-24 21:37:12,mobile
123,2014-02-24 21:37:32,web
250,2014-02-24 21:45:37,web
94,2014-02-24 21:47:22,web
39,2014-02-24 21:49:50,web
396,2014-02-24 22:02:27,mobile
596,2014-02-24 22:03:43,mobile
722,2014-02-24 22:03:57,web
513,2014-02-24 22:04:28,mobile
711,2014-02-24 22:13:46,mobile
209,2014-02-24 22:17:38,mobile
13,2014-02-24 22:19:01,mobile
804,2014-02-24 22:24:01,web
562,2014-02-24 22:25:13,mobile
862,2014-02-24 22:34:38,mobile
348,2014-02-24 22:41:27,mobile
159,2014-02-24 22:47:32,mobile
168,2014-02-24 22:54:01,mobile
532,2014-02-24 22:56:26,web
808,2014-02-24 22:57:16,web
327,2014-02-24 23:02:55,mobile
118,2014-02-24 23:11:53,mobile
48,2014-02-24 23:18:06,mobile
239,2014-02-24 23:18:27,mobile
576,2014-02-24 23:29:19,mobile
493,2014-02-24 23:36:44,mobile
351,2014-02-24 23:38:41,mobile
427,2014-02-24 23:49:17,mobile
975,2014-02-24 23:50:32,mobile
564,2014-02-25 00:03:15,web
177,2014-02-25 00:05:30,mobile
47,2014-02-25 00:10:02,mobile
996,2014-02-25 00:11:52,mobile
